node,carrier,2030,2035,2040,hist,units
NL,home battery,3.947524219019675,6.969291501633574,9.465199041748667,0.0,GWh_e
NL,home battery charger,1.2892560167900893,2.2761610686399387,3.091321062155531,0.0,GW_e
NL,home battery discharger,1.315841412062373,2.3230971627322794,3.155066347250696,0.0,GW_e
NL,nuclear,0.48499999999999993,0.48499999999999993,0.0,0.48499999999999993,GW_e
NL,offwind,11.300000062955606,50.15998866404676,50.16001924700673,2.571,GW_e
NL,onwind,9.539641689548004,11.519683754883072,11.001684231411065,6.23112,GW_e
NL,solar,25.168786234563836,40.47942769533523,55.790093788859174,18.848689999999994,GW_e
NO,CCGT,0.638,0.0,0.0,0.638,GW_e
NO,H2 Electrolysis,6.08176878113117e-06,0.0001710057832323405,1.3360629673077986e-12,0.0,GW_e
NO,H2 Fuel Cell,5.640854041478793e-07,1.5240973352681915e-06,1.3054702829740529e-14,0.0,GW_e
NO,H2 Store,1.7989872607008335e-05,1.2462572494050208e-05,2.1847835732490059e-13,0.0,"GWh_lhv,h2"
NO,Haber-Bosch,1.19924194370984,1.1992447492964777,1.1992419437098896,0.0,"GW_lhv,nh3"
NO,OCGT,2.618280366606461e-06,0.0,0.0,0.0,GW_e
NO,PHS,0.2823,0.2823,0.2823,0.2823,GW_e
NO,Sabatier,8.194915551292801e-07,4.1927793627199627e-07,5.464796068337492e-15,0.0,"GW_lhv,h2"
NO,ammonia cracker,6.699069917568746e-07,4.199158039106943e-07,5.988001887487519e-15,0.0,"GW_lhv,nh3"
NO,ammonia store,180.59552825138863,1034.7019744789857,1034.7019744790236,0.0,GW_e
NO,battery,3.6207546686350575e-05,5.16568458978769,5.165684589790019,0.0,GWh_e
NO,battery charger,1.1831744161951943e-05,0.5857996863667678,0.5857996863673761,0.0,GW_e
NO,battery discharger,1.1831744161955218e-05,0.58579968636693,0.5857996863675383,0.0,GW_e
NO,biomass,3924557.257181645,14014961.575855235,19451384.249778736,0.0,GW_e
NO,co2 stored,0.002448765081672555,0.0015972169202104443,2.3876197203246553e-11,0.0,GW_e
NO,electricity distribution grid,23.559473506413614,24.16087966418267,24.41788691640579,0.0,GW_e
NO,gas_extraction,21540.600909287292,21540.600909287292,21540.600909287292,21540.600909287292,GW_lhv
NO,gas_stores,4132565.843598088,14329568.708604915,19618927.540088918,0.0,GW_e
NO,helmeth,2.2079048219251056e-07,1.3326680012453077e-07,1.5450119057019528e-15,0.0,GW_e
NO,home battery,2.495764226431948,6.04327432212392,8.089624130320374,0.0,GWh_e
NO,home battery charger,0.8151131895862617,1.4680335969242384,1.6619140536078862,0.0,GW_e
NO,home battery discharger,0.8319214154580753,1.4983055157200051,1.6961839282086904,0.0,GW_e
NO,hydro,28.713680200000002,28.713680200000002,28.713680200000002,28.713680200000002,GW_e
NO,offwind,0.06401294987432744,6.650586088178368,6.6505780716719185,0.064,GW_e
NO,onwind,7.250000195568514,20.519619142565023,20.303606356289276,5.0676999999999985,GW_e
NO,ror,0.2105,0.2105,0.2105,0.2105,GW_e
NO,solar,0.2877452514152146,2.272261695698762,4.256936521096896,0.28752999999999995,GW_e
PL,CCGT,4.130957823978885,0.0,0.0,4.130957823978885,GW_e
PL,H2 Electrolysis,4.151059654678527e-06,18.156832130810635,29.538365342049822,0.0,GW_e
PL,H2 Fuel Cell,6.941844902709169e-07,2.1404011675657904,2.1404011675663046,0.0,GW_e
PL,H2 Store,0.001994776678587345,1730.5532730060092,3965.281598849916,0.0,"GWh_lhv,h2"
PL,Haber-Bosch,1.4502660813024704,1.68506382220898,1.6850638222119267,0.0,"GW_lhv,nh3"
PL,OCGT,11.051652689453014,0.0,0.0,0.0,GW_e
PL,PHS,1.706,1.706,1.706,1.706,GW_e
PL,Sabatier,8.194915352438582e-07,4.192787663971777e-07,5.464830527172411e-15,0.0,"GW_lhv,h2"
PL,ammonia cracker,6.68094374941788e-07,4.282881043966112e-07,5.730629689650533e-15,0.0,"GW_lhv,nh3"
PL,ammonia store,512.1522931758797,1299.2957107483164,1411.2400119243687,0.0,GW_e
PL,battery,0.0007718796174195289,9.933349681788455,14.03782248012833,0.0,GWh_e
PL,battery charger,0.00013383227742633336,1.1264645148254064,1.5919213970369375,0.0,GW_e
PL,battery discharger,0.0001338322774263704,1.1264645148257184,1.591921397037378,0.0,GW_e
PL,biomass,3924553.9111118317,14014961.698521657,19451384.60226831,0.0,GW_e
PL,co2 stored,0.0024487651004346345,0.0015972483675747368,2.3876317553356564e-11,0.0,GW_e
PL,electricity distribution grid,22.967389365464392,24.516199635410423,24.51619963541047,0.0,GW_e
PL,gas_extraction,36.92907286092496,36.92907286092496,36.92907286092496,36.92907286092496,GW_lhv
PL,gas_stores,4121387.2312619197,14282874.586553438,19614302.017850965,0.0,GW_e
PL,helmeth,2.208020085333922e-07,1.332692482153202e-07,1.5450772215831647e-15,0.0,GW_e
PL,home battery,2.694186830914818,11.158576027099214,16.560806638715253,0.0,GWh_e
PL,home battery charger,0.8799177315809754,3.064009000449654,4.677991055652406,0.0,GW_e
PL,home battery discharger,0.8980622741671824,3.1271910909995184,4.7744546281896625,0.0,GW_e
PL,hydro,0.23210191082802545,0.23210191082802545,0.23210191082802545,0.23210191082802545,GW_e
PL,offwind,5.900000000793168,5.899995035490285,5.899991902237658,0.0,GW_e
PL,onwind,10.503355888525242,60.589801044824874,65.75320722258962,7.98334,GW_e
PL,ror,0.182400368779544,0.182400368779544,0.182400368779544,0.182400368779544,GW_e
PL,solar,17.95831866306466,55.715969919045556,92.2011222871305,11.16652,GW_e
PT,CCGT,4.169,0.0,0.0,4.169,GW_e
PT,H2 Electrolysis,0.15606596566410932,2.839900826522342,6.8555103655443235,0.0,GW_e
PT,H2 Fuel Cell,3.7073418648509776e-07,6.120965583747259e-07,6.0947779643281354e-15,0.0,GW_e
PT,H2 Store,0.7507056760898887,157.82869241068067,354.97113178062943,0.0,"GWh_lhv,h2"
PT,Haber-Bosch,1.8339182434833891e-06,0.6532410539695278,1.00609176044343,0.0,"GW_lhv,nh3"
PT,OCGT,8.02959727603752e-07,0.0,0.0,0.0,GW_e
PT,PHS,2.642,2.642,2.642,2.642,GW_e
PT,Sabatier,8.194924762463449e-07,4.192792334408279e-07,5.464877746424297e-15,0.0,"GW_lhv,h2"
PT,ammonia cracker,8.056576484107409e-07,4.099319675187835e-07,5.4482120052192574e-15,0.0,"GW_lhv,nh3"
PT,ammonia store,0.0026909526642757806,503.99465423032314,707.2552543152623,0.0,GW_e
PT,battery,5.0555710569048784e-05,43.57279008246049,59.68905154390711,0.0,GWh_e
PT,battery charger,1.6508075031195316e-05,6.4418227477132275,10.15331385510002,0.0,GW_e
PT,battery discharger,1.6508075031199883e-05,6.44182274771501,10.15331385510283,0.0,GW_e
PT,biomass,3924553.6710075624,14014961.72907638,19451384.179674882,0.0,GW_e
PT,co2 stored,0.002448764912026318,0.001597248909724202,2.3876400394710276e-11,0.0,GW_e
PT,electricity distribution grid,8.456836934890775,8.456839854729603,8.456836934890791,0.0,GW_e
PT,gas_extraction,9.2356544,9.2356544,9.2356544,9.2356544,GW_lhv
PT,gas_stores,4127613.2895216364,14236365.388918305,19613165.47641685,0.0,GW_e
PT,helmeth,2.2080796427802208e-07,1.332667049317018e-07,1.5455413922420013e-15,0.0,GW_e
PT,home battery,1.0386355866586316,3.044568972971438,3.044568972972399,0.0,GWh_e
PT,home battery charger,0.3392169578796756,0.7008015314647364,0.7008015314648066,0.0,GW_e
PT,home battery discharger,0.3462118578769203,0.7152525679375373,0.7152525679376092,0.0,GW_e
PT,hydro,1.5204000000000002,1.5204000000000002,1.5204000000000002,1.5204000000000002,GW_e
PT,offwind,0.13000004351623337,0.1299998071976593,0.12999750914580663,0.025,GW_e
PT,onwind,9.02549002100182,8.942527207776035,23.18786297672757,5.55582,GW_e
PT,ror,2.6385,2.6385,2.6385,2.6385,GW_e
PT,solar,18.20602675694476,30.91475494328714,39.64223802563337,2.3627800000000003,GW_e
RO,CCGT,1.0085900853719183,0.0,0.0,1.0085900853719183,GW_e
RO,H2 Electrolysis,0.0065946494660164435,3.5093844933469756,11.106947355971709,0.0,GW_e
RO,H2 Fuel Cell,4.94971287942193e-07,6.745962667610146e-07,8.385216019195746e-15,0.0,GW_e
RO,H2 Store,1.7983470320346285e-05,1.7198093245595436e-05,4.959979031028735e-13,0.0,"GWh_lhv,h2"
RO,Haber-Bosch,0.4748514687255829,0.5658485194891357,0.9045747694552769,0.0,"GW_lhv,nh3"
RO,OCGT,1.7819482166950469e-06,0.0,0.0,0.0,GW_e
RO,Sabatier,8.194988806087879e-07,4.192787220490217e-07,5.464798604392808e-15,0.0,"GW_lhv,h2"
RO,ammonia cracker,6.710629225423092e-07,4.4382066504939885e-07,5.988077245780765e-15,0.0,"GW_lhv,nh3"
RO,ammonia store,100.10968563809531,587.284589656357,998.4237153483742,0.0,GW_e
RO,battery,5.452201431255099,59.27408983956894,120.99464646533217,0.0,GWh_e
RO,battery charger,1.780681397074928,7.161158226599676,15.810768084961348,0.0,GW_e
RO,battery discharger,1.7806813970754207,7.16115822660166,15.810768084965725,0.0,GW_e
RO,biomass,3924553.956724627,14014961.837857543,19451384.26699832,0.0,GW_e
RO,co2 stored,0.0024487654223638603,0.0015971971016265699,2.3876294139342098e-11,0.0,GW_e
RO,electricity distribution grid,7.516275207105799,7.974470146358936,8.417761879055936,0.0,GW_e
RO,gas_extraction,1672.2249556478207,1672.2249556478207,1672.2249556478207,1672.2249556478207,GW_lhv
RO,gas_stores,4126040.1335642203,14287358.99665378,19614066.15962681,0.0,GW_e
RO,helmeth,2.208236019799564e-07,1.3327493516170265e-07,1.5451109007075463e-15,0.0,GW_e
RO,home battery,6.158374600577646,8.347544828633492,8.666796588396297,0.0,GWh_e
RO,home battery charger,1.3678215994827316,1.9895394782684888,2.2509372994412304,0.0,GW_e
RO,home battery discharger,1.3960270741213165,2.0305652270342534,2.2973532610962035,0.0,GW_e
RO,hydro,5.636880127388535,5.636880127388535,5.636880127388535,5.636880127388535,GW_e
RO,nuclear,1.3,1.3,0.0,1.3,GW_e
RO,offwind,5.249677234293829e-06,2.7835869845169174,2.7835870803596983,0.0,GW_e
RO,onwind,4.44056082254786,4.4405692426918435,4.440554543390908,3.2555200000000006,GW_e
RO,ror,0.87045,0.87045,0.87045,0.87045,GW_e
RO,solar,16.248468333118144,48.39432547234471,89.92180829508439,1.4289900000000002,GW_e
RS,CCGT,0.2,0.0,0.0,0.2,GW_e
RS,H2 Electrolysis,4.790088497986881e-05,2.2166154501931663,3.817869895424971,0.0,GW_e
RS,H2 Fuel Cell,5.214036930137437e-07,1.0061883896631382e-06,1.1999139852539297e-14,0.0,GW_e
RS,H2 Store,1.796796854622079e-05,1.3053601780005154e-05,3.5501352384183767e-13,0.0,"GWh_lhv,h2"
RS,Haber-Bosch,0.30099618982758236,0.3428716685763531,0.42990080942373526,0.0,"GW_lhv,nh3"
RS,OCGT,1.9728382956881966e-06,0.0,0.0,0.0,GW_e
RS,PHS,0.614,0.614,0.614,0.614,GW_e
RS,Sabatier,8.194983964468396e-07,4.192788727171981e-07,5.464847731181111e-15,0.0,"GW_lhv,h2"
RS,ammonia cracker,6.717220671860697e-07,4.4189563340510494e-07,5.951784095525958e-15,0.0,"GW_lhv,nh3"
RS,ammonia store,62.66654740517934,338.76414495301515,357.7930807918546,0.0,GW_e
RS,battery,2.8487425699988593,45.5542740717857,52.92551918299739,0.0,GWh_e
RS,battery charger,0.9303923958570167,5.165967742969293,6.257400908581536,0.0,GW_e
RS,battery discharger,0.9303923958572742,5.165967742970723,6.257400908583268,0.0,GW_e
RS,biomass,3924553.7552343123,14014961.721161338,19451384.325031992,0.0,GW_e
RS,co2 stored,0.002448765357381103,0.0015972167463624842,2.387620059159589e-11,0.0,GW_e
RS,electricity distribution grid,8.118389461521222,9.081123486096349,9.5138724429785,0.0,GW_e
RS,gas_stores,4124396.214135004,14304966.4761375,19610434.22192898,0.0,GW_e
RS,helmeth,2.2080671025017106e-07,1.3327227997548347e-07,1.5461592540764612e-15,0.0,GW_e
RS,home battery,3.131762927570837,4.77608559277265,7.166583118773286,0.0,GWh_e
RS,home battery charger,0.7810309447943511,1.2297508479958774,1.6826556376231994,0.0,GW_e
RS,home battery discharger,0.7971363700293947,1.2551092034773546,1.7173532187481066,0.0,GW_e
RS,hydro,0.7901,0.7901,0.7901,0.7901,GW_e
RS,onwind,3.0800000955052447,3.0800028615551045,3.079997416219338,0.398,GW_e
RS,ror,1.7084,1.7084,1.7084,1.7084,GW_e
RS,solar,7.123526645235696,31.347901433765706,42.638276686753315,0.0,GW_e
SE,CCGT,1.373,0.0,0.0,1.373,GW_e
SE,H2 Electrolysis,5.639765695068235e-06,1.9270521844062283,9.677870913360461,0.0,GW_e
SE,H2 Fuel Cell,6.60368084300813e-07,3.0024657673694043e-06,1.5507930391701472e-14,0.0,GW_e
SE,H2 Store,1.8032980857690607e-05,1.3836750274196531e-05,2.622590396331655e-13,0.0,"GWh_lhv,h2"
SE,Haber-Bosch,1.8267858355039975e-06,2.342997724108041,4.193991377862532,0.0,"GW_lhv,nh3"
SE,OCGT,2.8200012427456926e-05,0.0,0.0,0.0,GW_e
SE,PHS,0.092,0.092,0.092,0.092,GW_e
SE,Sabatier,8.194926653237154e-07,4.1926660511481133e-07,5.464741936213797e-15,0.0,"GW_lhv,h2"
SE,ammonia cracker,8.016720460346197e-07,4.1535953171552656e-07,5.742743164538951e-15,0.0,"GW_lhv,nh3"
SE,ammonia store,0.0026866307178351296,1781.3708579305796,2864.699580791487,0.0,GW_e
SE,battery,8.404094261588334e-05,27.502380635268775,27.502380635273504,0.0,GWh_e
SE,battery charger,2.7429115256518716e-05,3.1188325531922416,3.118832553193183,0.0,GW_e
SE,battery discharger,2.742911525652631e-05,3.118832553193105,3.118832553194047,0.0,GW_e
SE,biomass,3924553.505438303,14014961.755988823,19451384.59593927,0.0,GW_e
SE,co2 stored,0.002448765161835417,0.0015971964157339826,2.387622308958564e-11,0.0,GW_e
SE,electricity distribution grid,24.38965480776678,24.3896556967208,24.389654807766792,0.0,GW_e
SE,gas_extraction,1.3193792,1.3193792,1.3193792,1.3193792,GW_lhv
SE,gas_stores,4118713.8509869054,14302611.047483204,19612798.57369429,0.0,GW_e
SE,helmeth,2.208015748647925e-07,1.332591951205949e-07,1.54492725919498e-15,0.0,GW_e
SE,home battery,4.774865425246049,4.774881401560557,4.774865425246349,0.0,GWh_e
SE,home battery charger,1.5594645172493973,1.5594685767043546,1.5594645172494492,0.0,GW_e
SE,home battery discharger,1.5916218080157403,1.5916259511796065,1.5916218080157936,0.0,GW_e
SE,hydro,11.881718930875774,11.881718930875774,11.881718930875774,11.881718930875774,GW_e
SE,nuclear,4.661,4.661,0.0,4.661,GW_e
SE,offwind,1.2010007444163038,7.160419910378277,7.160009154029023,0.204,GW_e
SE,onwind,16.950001084119684,49.05162619731974,79.1837123179145,14.364,GW_e
SE,ror,1.776,1.776,1.776,1.776,GW_e
SE,solar,10.335148539524916,18.094279842584605,26.287078797227863,2.5759999999999996,GW_e
SI,CCGT,0.43399999999999994,0.0,0.0,0.43399999999999994,GW_e
SI,H2 Electrolysis,6.932895509829789e-06,1.0902681044630147e-05,7.126214197341732e-13,0.0,GW_e
SI,H2 Fuel Cell,5.529734225945995e-07,9.471680146586874e-06,4.614080566296881e-14,0.0,GW_e
SI,H2 Store,1.7940044517736273e-05,1.2062743123656529e-05,2.1090115130990605e-13,0.0,"GWh_lhv,h2"
SI,Haber-Bosch,1.8243889059343321e-06,0.07855202779019817,0.11651182081397402,0.0,"GW_lhv,nh3"
SI,OCGT,2.447915366921204e-06,0.0,0.0,0.0,GW_e
SI,PHS,0.18,0.18,0.18,0.18,GW_e
SI,Sabatier,8.319576958814991e-07,4.192787823076139e-07,5.464789178483498e-15,0.0,"GW_lhv,h2"
SI,ammonia cracker,7.94472919873145e-07,4.3175054984894414e-07,5.767207382805864e-15,0.0,"GW_lhv,nh3"
SI,ammonia store,0.0026889303699683463,66.14558585527777,111.74681415159637,0.0,GW_e
SI,battery,0.00035992519319325255,10.951320245625846,10.951320245629926,0.0,GWh_e
SI,battery charger,0.00011658266746272756,1.24190644381077,1.2419064438123306,0.0,GW_e
SI,battery discharger,0.00011658266746275983,1.2419064438111138,1.2419064438126743,0.0,GW_e
SI,biomass,3924553.743028788,14014961.855750872,19451384.25072056,0.0,GW_e
SI,co2 stored,0.002448765645095381,0.0015971968407631502,2.3876321318455804e-11,0.0,GW_e
SI,electricity distribution grid,2.251369083412865,2.251371015474111,2.2513690834128766,0.0,GW_e
SI,gas_stores,4104769.7135685473,14343457.163186058,19609051.802487087,0.0,GW_e
SI,helmeth,2.2079593015027188e-07,1.3326664023956915e-07,1.5455569809912737e-15,0.0,GW_e
SI,home battery,0.2756197529113404,0.42869075000373014,0.42869075000393914,0.0,GWh_e
SI,home battery charger,0.08625896416801862,0.14000979763708632,0.1400097976371572,0.0,GW_e
SI,home battery discharger,0.08803768664696741,0.14289690133386926,0.14289690133394164,0.0,GW_e
SI,hydro,0.118,0.118,0.118,0.118,GW_e
SI,nuclear,0.696,0.696,0.0,0.696,GW_e
SI,offwind,6.002490492603515e-07,4.914034748007256e-07,8.262871678141038e-15,0.0,GW_e
SI,onwind,0.14667001412143513,0.14667071372565826,0.14667001412144431,0.0,GW_e
SI,ror,0.9122750000000001,0.9122750000000001,0.9122750000000001,0.9122750000000001,GW_e
SI,solar,0.6371924418669642,2.914230126694054,5.191296818909371,0.63711,GW_e
SK,CCGT,0.9808261304438983,0.0,0.0,0.9808261304438983,GW_e
SK,H2 Electrolysis,7.5916926791373615e-06,8.767488564309609e-05,0.043504852868050184,0.0,GW_e
SK,H2 Fuel Cell,6.667328389395679e-07,6.3341780902221126e-06,0.4085726466957325,0.0,GW_e
SK,H2 Store,1.794535289049238e-05,1.2114111060045254e-05,2.0586295169919178e-13,0.0,"GWh_lhv,h2"
SK,Haber-Bosch,0.27037769447718324,0.2703916930906939,0.2703776944772635,0.0,"GW_lhv,nh3"
SK,OCGT,2.940008812051344e-05,0.0,0.0,0.0,GW_e
SK,PHS,0.822453,0.822453,0.822453,0.822453,GW_e
SK,Sabatier,8.194936752586428e-07,4.1927835272277886e-07,5.464831717796432e-15,0.0,"GW_lhv,h2"
SK,ammonia cracker,6.721695203385107e-07,4.373803839168843e-07,5.9500010971903976e-15,0.0,"GW_lhv,nh3"
SK,ammonia store,94.99160573809445,258.3181546464675,258.31815464662304,0.0,GW_e
SK,battery,5.4806359764882915,22.07578594107948,31.56231576421633,0.0,GWh_e
SK,battery charger,0.9322800859279592,2.5034471051837675,3.5792392927263372,0.0,GW_e
SK,battery discharger,0.9322800859282172,2.5034471051844602,3.5792392927273275,0.0,GW_e
SK,biomass,3924553.466236693,14014961.669061314,19451384.452625874,0.0,GW_e
SK,co2 stored,0.002448765274967973,0.001597196922076749,2.387625012485383e-11,0.0,GW_e
SK,electricity distribution grid,4.134802812214436,4.306160292734121,4.312186370520107,0.0,GW_e
SK,gas_extraction,94.06810034281432,94.06810034281432,94.06810034281432,94.06810034281432,GW_lhv
SK,gas_stores,4119961.468350403,14247398.922511093,19613529.06862072,0.0,GW_e
SK,helmeth,2.2080126131181876e-07,1.3326865827501535e-07,1.5459260496804149e-15,0.0,GW_e
SK,home battery,0.9702761581426331,2.217521575670788,3.45050014773847,0.0,GWh_e
SK,home battery charger,0.31689084789274546,0.6119069187945118,0.859002211483362,0.0,GW_e
SK,home battery discharger,0.323425367289733,0.624524883802346,0.8767154608571434,0.0,GW_e
SK,hydro,0.2419,0.2419,0.2419,0.2419,GW_e
SK,nuclear,1.94,1.94,0.0,1.94,GW_e
SK,onwind,0.49600003346836175,0.49600202573379715,0.4960000334683948,0.0,GW_e
SK,ror,1.36346,1.36346,1.36346,1.36346,GW_e
SK,solar,6.078565734801358,11.50613935351122,16.933698043927578,0.651,GW_e
ga,gas pipeline,1130.4791811845569,1108.2790226474365,1154.012813357587,0.0,GW_e
ga,gas pipeline new,1.23635130714178,1.2363310527267797,1.2361709834772874,0.0,GW_e
